100,NEM12,202601122130,AUTOIND,ALTOARENA
300,20251229,0.27,0.25,0.26,0.26,0.27,0.26,0.27,0.26,0.27,0.25,0.25,0.26,0.26,0.26,0.25,0.23,0.23,0.22,0.22,0.23,0.23,0.23,0.23,0.23,0.23,0.24,0.23,0.23,0.24,0.25,0.25,0.25,0.24,0.24,0.24,0.27,0.27,0.13,0.19,0.26,0.27,0.27,0.27,0.28,0.27,0.28,0.27,0.28,A,,,20260112213049,20260112213049
500,N,,20251230000000,8697.84
200,AE45614230,E1Q1B1K1,,E1,,3112104230,kWh,30,
300,20251228,0.5,0.66,0.3,0.15,0.12,0.11,0.13,0.13,0.15,0.15,0.13,0.11,0.14,0.4,0.88,0.58,0.55,0.79,0.74,1.59,0.99,0.89,0.12,0.11,0.08,0.31,0.09,0.24,0.13,0.18,0.16,0.16,0.2,0.1,0.22,0.08,0.24,0.17,0.15,0.24,0.16,0.17,0.19,0.11,0.19,0.11,0.19,0.09,A,,,20260112213049,20260112213049
500,N,,20251229000000,4892.32
300,20251229,0.21,0.12,0.16,0.17,0.11,0.17,0.13,0.18,0.1,0.17,0.1,0.17,0.17,0.12,0.2,0.15,0.14,0.2,0.18,0.14,0.23,0.26,0.16,0.24,0.28,0.13,0.25,0.28,0.15,0.24,0.2,0.25,0.21,0.15,0.22,0.26,0.12,0.21,0.26,0.19,0.17,0.17,0.22,0.19,0.14,0.19,0.21,0.17,A,,,20260112213049,20260112213049
500,N,,20251230000000,4901.16
200,AE45614230,E1Q1B1K1,,Q1,,3112104230,kvarh,30,
300,20251228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251229000000,1.6
300,20251229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251230000000,1.6
200,AE45614230,E1Q1B1K1,,B1,,3112104230,kWh,30,
300,20251228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251229000000,0
300,20251229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251230000000,0
200,AE45614230,E1Q1B1K1,,K1,,3112104230,kvarh,30,
300,20251228,0.18,0.19,0.15,0.15,0.14,0.14,0.15,0.14,0.14,0.14,0.15,0.14,0.14,0.17,0.18,0.17,0.16,0.19,0.17,0.19,0.18,0.14,0.12,0.12,0.13,0.14,0.13,0.14,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.14,0.13,0.14,0.13,0.13,0.13,0.14,0.13,A,,,20260112213049,20260112213049
500,N,,20251229000000,5017.77
300,20251229,0.14,0.13,0.14,0.13,0.14,0.13,0.14,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.14,0.14,0.13,0.14,0.14,0.13,0.13,0.14,0.14,0.14,A,,,20260112213049,20260112213049
500,N,,20251230000000,5024.29
200,AE45614231,E1Q1B1K1,,E1,,3112104231,kWh,30,
300,20251228,0.35,0.11,0.11,0.09,0.1,0.06,0.09,0.08,0.09,0.09,0.07,0.09,0.08,0.1,0.08,0.07,0.09,0.09,0.08,0.07,0.99,1.49,1.06,0.56,0.46,0.61,0.46,0.56,0.6,1.14,1.16,1.25,1.06,0.41,0.34,0.36,0.36,0.44,0.39,0.37,0.37,0.36,0.36,0.4,0.37,0.42,0.41,0.38,A,,,20260112213049,20260112213049
500,N,,20251229000000,5305.02
300,20251229,0.63,0.38,0.08,0.56,0.08,0.08,0.07,0.07,0.09,0.08,0.07,0.08,0.06,0.07,0.07,0.08,0.08,0.05,0.07,0.11,0.22,0.36,0.8,0.56,0.92,0.98,0.69,1.07,0.59,0.31,0.07,0.08,0.04,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.05,0.07,0.08,0.08,0.07,0.05,A,,,20260112213049,20260112213049
500,N,,20251230000000,5315.67
200,AE45614231,E1Q1B1K1,,Q1,,3112104231,kvarh,30,
300,20251228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251229000000,0.57
300,20251229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251230000000,0.57
200,AE45614231,E1Q1B1K1,,B1,,3112104231,kWh,30,
300,20251228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251229000000,0
300,20251229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251230000000,0
200,AE45614231,E1Q1B1K1,,K1,,3112104231,kvarh,30,
300,20251228,0.2,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.18,0.18,0.18,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.17,0.2,0.19,0.21,0.22,0.22,0.22,0.21,0.22,0.19,0.18,0.19,0.2,0.19,0.22,0.22,0.22,0.22,0.21,0.23,0.22,0.22,0.22,0.22,0.23,0.24,0.24,0.23,A,,,20260112213049,20260112213049
500,N,,20251229000000,7903.18
300,20251229,0.23,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.2,0.2,0.19,0.2,0.19,0.2,0.2,0.19,0.19,0.2,0.22,0.22,0.23,0.24,0.24,0.26,0.26,0.25,0.24,0.21,0.19,0.2,0.19,0.19,0.2,0.2,0.19,0.19,0.2,0.2,0.2,0.2,0.19,0.19,0.2,0.2,0.2,0.19,A,,,20260112213049,20260112213049
500,N,,20251230000000,7913.09
200,AE45614232,E1Q1B1K1,,E1,,3112104232,kWh,30,
300,20251228,0.12,0.28,0.31,0.29,0.28,0.28,0.07,0.3,0.3,0.27,0.19,0.13,0.27,0.32,0.28,0.28,0.31,0.29,0.51,0.42,0.42,0.6,0.64,0.71,1.48,2.05,1.68,0.48,0.32,0.34,0.35,0.33,0.3,0.32,0.3,0.17,0.19,0.24,0.19,0.22,0.21,0.36,0.23,0.38,0.26,0.33,0.26,0.29,A,,,20260112213049,20260112213049
500,N,,20251229000000,9500.2
300,20251229,0.26,0.27,0.28,0.11,0.21,0.26,0.16,0.17,0.24,0.11,0.2,0.27,0.13,0.23,0.29,0.27,0.45,0.29,0.42,0.75,0.66,0.21,0.03,0.31,0.94,0.47,0.38,0.37,0.37,0.43,0.44,0.43,0.47,0.41,0.35,0.38,0.34,0.34,0.38,0.33,0.34,0.37,0.33,0.33,0.36,0.33,0.33,0.36,A,,,20260112213049,20260112213049
500,N,,20251230000000,9516.36
200,AE45614232,E1Q1B1K1,,Q1,,3112104232,kvarh,30,
300,20251228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251229000000,0.31
300,20251229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251230000000,0.31
200,AE45614232,E1Q1B1K1,,B1,,3112104232,kWh,30,
300,20251228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251229000000,0
300,20251229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251230000000,0
200,AE45614232,E1Q1B1K1,,K1,,3112104232,kvarh,30,
300,20251228,0.13,0.15,0.15,0.15,0.15,0.15,0.13,0.15,0.15,0.15,0.14,0.13,0.15,0.15,0.14,0.15,0.15,0.14,0.16,0.16,0.16,0.16,0.11,0.13,0.19,0.17,0.17,0.15,0.14,0.15,0.14,0.15,0.15,0.14,0.15,0.13,0.14,0.14,0.14,0.14,0.14,0.16,0.14,0.17,0.15,0.15,0.15,0.16,A,,,20260112213049,20260112213049
500,N,,20251229000000,5430.63
300,20251229,0.15,0.15,0.16,0.14,0.15,0.15,0.14,0.15,0.15,0.14,0.14,0.15,0.13,0.15,0.14,0.15,0.15,0.15,0.16,0.17,0.13,0.14,0.14,0.15,0.16,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.17,0.15,0.16,0.15,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.15,0.16,0.16,0.15,0.15,A,,,20260112213049,20260112213049
500,N,,20251230000000,5437.88
200,AE45614233,E1Q1B1K1,,E1,,3112104233,kWh,30,
300,20251228,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.08,0.07,0.06,0.04,0.03,0.03,0.05,0.04,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.07,0.05,0.03,0.04,0.04,0.04,0.04,0.03,A,,,20260112213049,20260112213049
500,N,,20251229000000,3449.64
300,20251229,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.06,0.04,0.11,0.13,0.06,0.04,0.04,0.04,0.03,0.02,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.07,0.06,0.1,0.11,0.07,0.08,0.08,0.07,0.08,0.07,0.05,0.06,0.04,0.03,0.04,0.05,0.04,A,,,20260112213049,20260112213049
500,N,,20251230000000,3452.05
200,AE45614233,E1Q1B1K1,,Q1,,3112104233,kvarh,30,
300,20251228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251229000000,5.51
300,20251229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251230000000,5.51
200,AE45614233,E1Q1B1K1,,B1,,3112104233,kWh,30,
300,20251228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251229000000,0
300,20251229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251230000000,0
200,AE45614233,E1Q1B1K1,,K1,,3112104233,kvarh,30,
300,20251228,0.1,0.1,0.11,0.09,0.1,0.09,0.1,0.11,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.08,0.09,0.11,0.09,0.09,0.09,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.1,0.09,0.1,0.09,0.11,0.1,0.1,0.09,0.1,0.1,0.1,0.11,0.1,0.09,0.1,0.09,0.1,0.11,A,,,20260112213049,20260112213049
500,N,,20251229000000,4283.26
300,20251229,0.1,0.1,0.1,0.1,0.09,0.1,0.11,0.1,0.11,0.09,0.09,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.1,0.11,0.1,0.1,0.09,0.1,0.1,0.1,0.11,0.1,0.09,0.1,0.11,0.09,0.07,0.06,0.08,0.1,0.09,0.1,0.09,0.11,0.09,0.09,0.09,0.11,0.1,0.08,0.09,A,,,20260112213049,20260112213049
500,N,,20251230000000,4287.93
200,AE45614234,E1Q1B1K1,,E1,,3112104234,kWh,30,
300,20251228,0.33,0.33,0.33,0.34,0.33,0.34,0.34,0.33,0.26,0.33,0.33,0.32,0.33,0.32,0.32,0.21,0.29,0.25,0.35,0.37,0.33,0.37,0.38,0.42,0.44,0.32,0.3,0.31,0.29,0.29,0.29,0.29,0.3,0.29,0.29,0.3,0.36,0.32,0.32,0.28,0.29,0.25,0.28,0.16,0.28,0.3,0.19,0.25,A,,,20260112213049,20260112213049
500,N,,20251229000000,11501.96
300,20251229,0.27,0.32,0.15,0.31,0.33,0.25,0.24,0.25,0.24,0.32,0.16,0.36,0.17,0.29,0.35,0.13,0.32,0.58,0.44,1.32,0.78,0.39,0.4,0.77,0.71,0.36,0.36,0.38,0.39,0.42,0.58,0.66,0.59,0.45,0.44,0.45,0.91,0.48,0.32,0.32,0.28,0.3,0.29,0.29,0.31,0.29,0.3,0.45,A,,,20260112213049,20260112213049
500,N,,20251230000000,11521.43
200,AE45614234,E1Q1B1K1,,Q1,,3112104234,kvarh,30,
300,20251228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251229000000,1.76
300,20251229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251230000000,1.76
200,AE45614234,E1Q1B1K1,,B1,,3112104234,kWh,30,
300,20251228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251229000000,0
300,20251229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20260112213049,20260112213049
500,N,,20251230000000,0
200,AE45614234,E1Q1B1K1,,K1,,3112104234,kvarh,30,
300,20251228,0.13,0.15,0.14,0.15,0.14,0.15,0.14,0.15,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.13,0.14,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.14,0.13,0.14,0.13,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.12,0.13,A,,,20260112213049,20260112213049
500,N,,20251229000000,5083.27
300,20251229,0.13,0.13,0.12,0.13,0.14,0.13,0.12,0.13,0.13,0.13,0.11,0.13,0.11,0.12,0.12,0.11,0.13,0.09,0.1,0.06,0.09,0.09,0.1,0.09,0.1,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,A,,,20260112213049,20260112213049
500,N,,20251230000000,5089.15
900